countryName,age,gender,ruralUrban,educationLevel,fullTime,children,basicIncomeAwareness,countAwareness,basicIncomeVote,countVote,basicIncomeEffect,countEffect
Portugal,43,female,urban,high,yes,yes,I understand it fully,0,I would probably vote for it,0,I would work less,0
Portugal,47,male,rural,medium,yes,yes,I understand it fully,0,I would vote against it,0,None of the above,0
Portugal,15,male,urban,high,yes,no,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Portugal,18,male,urban,low,no,no,I have never heard of it,0,I would probably vote against it,0,I would spend more time with my family,0
Portugal,24,female,rural,high,no,no,I understand it fully,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Portugal,35,female,urban,high,no,no,I know something about it,0,I would vote for it,0,None of the above,0
Portugal,20,female,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would do more volunteering work,0
Portugal,34,female,urban,medium,yes,no,I understand it fully,0,I would probably vote for it,0,I would gain additional skills,0
Portugal,29,male,urban,high,yes,no,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Portugal,34,female,urban,high,yes,yes,I know something about it,0,I would vote for it,0,I would work less,0
Portugal,43,female,urban,medium,no,yes,I understand it fully,0,I would vote against it,0,I would gain additional skills,0
Portugal,35,male,urban,low,yes,yes,I understand it fully,0,I would vote for it,0,I would gain additional skills,1
Portugal,39,female,urban,no,no,yes,I have heard just a little about it,0,I would vote against it,0,I would spend more time with my family,0
Portugal,21,female,urban,NA,no,no,I have never heard of it,0,I would vote for it,0,I would work less,0
Portugal,42,female,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Portugal,27,male,urban,low,yes,yes,I understand it fully,0,I would vote against it,0,I would gain additional skills,0
Portugal,45,female,urban,high,no,yes,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Portugal,33,male,rural,low,no,no,I have heard just a little about it,0,I would probably vote against it,0,None of the above,0
Portugal,46,male,rural,low,yes,yes,I understand it fully,0,I would not vote,0,I would work less,0
Portugal,55,male,urban,high,yes,yes,I understand it fully,0,I would vote against it,0,I would work less,0
Portugal,34,male,urban,high,yes,yes,I know something about it,0,I would not vote,0,None of the above,0
Portugal,61,female,rural,low,no,yes,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Portugal,58,female,urban,high,yes,yes,I know something about it,0,I would vote against it,0,I would work less,0
Portugal,34,male,rural,high,yes,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Portugal,25,female,rural,NA,yes,no,I know something about it,0,I would vote against it,0,I would gain additional skills,0
Portugal,27,female,urban,high,yes,no,I know something about it,1,I would probably vote against it,0,I would spend more time with my family,0
Portugal,20,female,urban,low,yes,no,I know something about it,0,I would probably vote for it,0,I would stop working,0
Portugal,49,male,rural,medium,yes,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Portugal,51,male,urban,medium,yes,yes,I know something about it,0,I would not vote,0,I would spend more time with my family,0
Portugal,36,female,urban,medium,yes,yes,I know something about it,1,I would probably vote for it,0,I would spend more time with my family,0
Portugal,40,male,urban,high,yes,no,I understand it fully,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Portugal,40,female,urban,high,yes,yes,I understand it fully,1,I would vote for it,0,I would look for a different job,0
Portugal,33,female,urban,medium,yes,yes,I understand it fully,0,I would vote for it,0,I would spend more time with my family,0
Portugal,36,male,urban,medium,yes,yes,I understand it fully,1,I would probably vote for it,0,A basic income would not affect my work choices,0
Portugal,41,male,urban,medium,no,yes,I know something about it,0,I would vote for it,0,I would work as a freelancer,0
Portugal,29,female,urban,low,yes,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Portugal,47,male,urban,low,yes,yes,I understand it fully,0,I would not vote,0,I would spend more time with my family,0
Portugal,34,male,rural,medium,no,no,I understand it fully,0,I would vote against it,0,A basic income would not affect my work choices,0
Portugal,26,female,urban,high,yes,no,I understand it fully,0,I would not vote,0,I would gain additional skills,0
Portugal,37,male,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Portugal,28,female,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,I would work as a freelancer,0
Portugal,41,female,urban,low,yes,no,I have never heard of it,0,I would vote for it,0,I would work as a freelancer,0
Portugal,22,male,urban,medium,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,2
Portugal,45,male,urban,medium,no,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Portugal,40,male,urban,no,yes,yes,I know something about it,0,I would vote for it,1,I would do more volunteering work,0
Portugal,40,female,urban,no,no,yes,I understand it fully,0,I would probably vote for it,0,None of the above,0
Portugal,19,female,urban,medium,no,no,I understand it fully,0,I would vote against it,0,I would gain additional skills,0
Portugal,44,female,urban,high,no,yes,I know something about it,1,I would probably vote for it,0,I would work less,1
Portugal,54,female,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,I would spend more time with my family,0
Portugal,21,female,urban,medium,yes,yes,I have heard just a little about it,0,I would probably vote against it,0,None of the above,0
Portugal,35,male,urban,medium,yes,no,I know something about it,0,I would probably vote for it,0,I would work as a freelancer,0
Portugal,20,female,urban,high,yes,no,I have heard just a little about it,0,I would vote against it,0,None of the above,0
Portugal,41,female,urban,high,yes,yes,I understand it fully,0,I would vote against it,0,A basic income would not affect my work choices,0
Portugal,41,female,urban,low,no,yes,I know something about it,0,I would probably vote for it,0,I would work as a freelancer,0
Portugal,31,female,rural,low,no,yes,I understand it fully,0,I would probably vote against it,0,I would spend more time with my family,0
Portugal,20,male,rural,low,no,no,I have never heard of it,0,I would probably vote for it,1,I would work less,0
Portugal,40,female,urban,medium,no,yes,I understand it fully,0,I would probably vote for it,0,I would work as a freelancer,0
Portugal,40,male,urban,high,yes,yes,I understand it fully,0,I would probably vote against it,0,I would stop working,0
Portugal,53,male,urban,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Portugal,43,male,urban,medium,yes,yes,I understand it fully,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Portugal,31,male,urban,high,yes,yes,I understand it fully,0,I would not vote,0,I would look for a different job,0
Portugal,47,male,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Portugal,34,female,rural,low,no,yes,I understand it fully,0,I would probably vote against it,0,I would gain additional skills,0
Portugal,45,male,urban,medium,yes,yes,I know something about it,0,I would vote for it,0,None of the above,0
Portugal,57,male,urban,high,yes,no,I understand it fully,0,I would vote for it,0,I would gain additional skills,0
Portugal,35,female,urban,low,yes,no,I understand it fully,0,I would vote for it,0,I would do more volunteering work,0
Portugal,50,female,rural,high,yes,yes,I know something about it,0,I would vote for it,1,I would work as a freelancer,1
Portugal,45,female,urban,medium,yes,yes,I know something about it,0,I would probably vote against it,0,I would spend more time with my family,0
Portugal,28,male,urban,high,no,no,I know something about it,0,I would probably vote against it,0,None of the above,0
Portugal,53,male,rural,high,yes,yes,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,1
Portugal,43,female,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,1,A basic income would not affect my work choices,0
Portugal,27,male,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would work less,0
Portugal,40,male,urban,medium,yes,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,1
Portugal,52,female,rural,high,no,yes,I understand it fully,0,I would not vote,0,A basic income would not affect my work choices,0
Portugal,18,male,urban,high,no,no,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Portugal,21,male,rural,medium,no,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Portugal,27,male,rural,medium,no,no,I understand it fully,0,I would vote for it,0,I would stop working,0
Portugal,35,male,rural,medium,yes,no,I understand it fully,0,I would vote for it,0,I would spend more time with my family,0
Portugal,41,male,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Portugal,48,female,urban,NA,no,no,I understand it fully,0,I would probably vote against it,1,I would stop working,0
Portugal,20,male,rural,low,yes,no,I understand it fully,0,I would vote for it,0,I would work as a freelancer,0
Portugal,40,female,urban,high,yes,no,I understand it fully,0,I would vote against it,0,None of the above,0
Portugal,61,female,urban,medium,yes,yes,I understand it fully,0,I would probably vote against it,0,I would spend more time with my family,0
Portugal,35,male,rural,high,yes,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Portugal,50,male,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,I would gain additional skills,0
Portugal,20,male,urban,low,yes,no,I know something about it,0,I would probably vote against it,0,I would work as a freelancer,0
Portugal,30,male,urban,low,yes,yes,I understand it fully,0,I would not vote,0,I would spend more time with my family,0
Portugal,35,female,urban,high,yes,yes,I know something about it,0,I would probably vote against it,0,I would spend more time with my family,0
Portugal,54,female,urban,low,yes,yes,I understand it fully,0,I would vote for it,0,I would work less,0
Portugal,33,female,urban,high,yes,no,I understand it fully,0,I would not vote,0,I would gain additional skills,0
Portugal,48,male,urban,low,yes,yes,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,1
Portugal,48,male,urban,medium,yes,yes,I understand it fully,0,I would probably vote against it,0,None of the above,0
Portugal,38,male,urban,low,yes,no,I have never heard of it,0,I would probably vote for it,0,I would spend more time with my family,0
Portugal,51,male,urban,medium,yes,yes,I understand it fully,0,I would vote for it,1,A basic income would not affect my work choices,0
Portugal,18,female,urban,NA,no,no,I know something about it,0,I would vote for it,0,I would spend more time with my family,0
Portugal,45,female,rural,high,yes,yes,I know something about it,0,I would vote against it,0,A basic income would not affect my work choices,0
Portugal,65,female,urban,NA,no,yes,I understand it fully,0,I would probably vote for it,0,I would stop working,0
Portugal,31,male,urban,high,yes,no,I understand it fully,0,I would probably vote against it,0,None of the above,0
Portugal,44,male,rural,high,yes,yes,I know something about it,0,I would probably vote against it,0,I would gain additional skills,0
Portugal,48,female,urban,high,no,yes,I understand it fully,0,I would vote for it,0,I would gain additional skills,0
Portugal,34,female,rural,medium,no,yes,I understand it fully,0,I would vote for it,0,I would do more volunteering work,0
Portugal,46,female,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,I would gain additional skills,0
Portugal,46,female,urban,NA,yes,no,I have heard just a little about it,0,I would vote for it,0,I would stop working,0
Portugal,45,male,rural,high,yes,no,I understand it fully,0,I would probably vote against it,0,I would look for a different job,0
Portugal,50,male,urban,medium,no,yes,I understand it fully,0,I would probably vote against it,0,I would work less,0
Portugal,18,female,rural,medium,no,no,I understand it fully,0,I would vote against it,0,A basic income would not affect my work choices,0
Portugal,25,male,urban,medium,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,None of the above,0
Portugal,49,female,urban,high,yes,yes,I understand it fully,0,I would vote against it,0,None of the above,0
Portugal,45,male,rural,high,no,no,I know something about it,0,I would vote for it,0,I would look for a different job,0
Portugal,30,male,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Portugal,48,male,urban,high,yes,no,I understand it fully,0,I would vote for it,0,I would gain additional skills,0
Portugal,14,male,urban,no,no,no,I understand it fully,0,I would probably vote against it,0,I would gain additional skills,0
Portugal,45,male,urban,medium,yes,no,I understand it fully,0,I would vote against it,0,None of the above,0
Portugal,34,male,urban,high,yes,no,I know something about it,0,I would probably vote for it,0,I would work less,0
Portugal,61,female,rural,medium,yes,yes,I have never heard of it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Portugal,29,male,urban,medium,no,no,I know something about it,0,I would probably vote for it,1,I would gain additional skills,1
Portugal,30,female,urban,medium,yes,no,I understand it fully,0,I would probably vote against it,0,None of the above,0
Portugal,50,female,urban,low,yes,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Portugal,51,female,urban,medium,yes,no,I understand it fully,0,I would probably vote for it,1,I would work less,0
Portugal,41,female,rural,high,no,no,I understand it fully,0,I would vote against it,0,None of the above,0
Portugal,46,male,urban,high,yes,yes,I know something about it,0,I would vote for it,0,I would gain additional skills,0
Portugal,24,female,urban,high,yes,no,I understand it fully,0,I would vote against it,0,I would look for a different job,0
Portugal,22,female,urban,medium,no,no,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Portugal,41,male,urban,low,yes,yes,I understand it fully,1,I would vote for it,0,I would spend more time with my family,0
Portugal,23,female,urban,high,no,no,I understand it fully,0,I would probably vote against it,0,I would gain additional skills,0
Portugal,35,female,urban,high,yes,no,I understand it fully,0,I would vote against it,0,None of the above,0
Portugal,45,female,urban,NA,yes,no,I know something about it,0,I would vote for it,0,I would work less,0
Portugal,42,female,rural,NA,no,yes,I understand it fully,0,I would vote for it,0,I would work less,0
Portugal,56,female,urban,low,yes,yes,I understand it fully,0,I would probably vote for it,0,I would stop working,0
Portugal,31,male,urban,low,no,no,I know something about it,0,I would probably vote for it,0,I would look for a different job,0
Portugal,44,female,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would gain additional skills,0
Portugal,21,female,urban,low,no,no,I have heard just a little about it,0,I would probably vote for it,0,I would spend more time with my family,0
Portugal,19,male,urban,low,no,no,I understand it fully,0,I would not vote,0,I would work as a freelancer,0
Portugal,48,male,urban,low,no,yes,I know something about it,0,I would vote for it,0,I would gain additional skills,0
Portugal,53,female,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Portugal,41,male,urban,medium,yes,yes,I understand it fully,0,I would vote against it,0,I would stop working,0
Portugal,25,male,urban,medium,no,no,I understand it fully,0,I would not vote,0,I would work less,0
Portugal,35,male,rural,high,yes,yes,I know something about it,0,I would probably vote for it,0,I would work less,0
Portugal,52,male,urban,NA,yes,yes,I know something about it,0,I would vote for it,0,None of the above,0
Portugal,47,male,urban,high,yes,yes,I understand it fully,0,I would probably vote for it,0,I would work as a freelancer,0
Portugal,53,male,urban,high,yes,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Portugal,51,female,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Portugal,45,female,rural,high,yes,no,I understand it fully,0,I would vote for it,0,None of the above,0
Romania,25,male,urban,high,yes,no,I understand it fully,1,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,42,male,urban,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Romania,47,male,rural,low,yes,yes,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Romania,54,male,urban,high,yes,yes,I understand it fully,1,I would vote for it,0,I would gain additional skills,0
Romania,18,male,urban,medium,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,46,male,urban,medium,yes,yes,I understand it fully,1,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,45,male,urban,high,yes,yes,I know something about it,1,I would vote for it,0,I would gain additional skills,0
Romania,46,female,rural,high,yes,yes,I know something about it,0,I would probably vote for it,0,I would gain additional skills,0
Romania,37,female,rural,low,no,yes,I know something about it,0,I would probably vote against it,0,None of the above,0
Romania,47,male,urban,high,yes,yes,I know something about it,1,I would probably vote for it,0,I would gain additional skills,0
Romania,23,female,urban,high,no,no,I understand it fully,0,I would vote for it,0,I would gain additional skills,0
Romania,26,male,urban,high,yes,no,I understand it fully,2,I would vote for it,0,I would stop working,0
Romania,39,male,rural,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,27,female,urban,high,yes,no,I understand it fully,1,I would probably vote against it,0,A basic income would not affect my work choices,0
Romania,17,female,urban,high,no,no,I have never heard of it,0,I would probably vote against it,0,None of the above,0
Romania,45,male,urban,medium,yes,yes,I know something about it,0,I would probably vote against it,0,None of the above,0
Romania,23,female,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would do more volunteering work,0
Romania,22,male,urban,high,yes,no,I know something about it,0,I would vote for it,0,I would spend more time with my family,0
Romania,43,male,rural,low,yes,yes,I know something about it,1,I would probably vote for it,0,I would spend more time with my family,0
Romania,42,female,urban,high,yes,yes,I know something about it,0,I would probably vote against it,0,I would spend more time with my family,0
Romania,43,female,rural,medium,no,yes,I understand it fully,0,I would vote for it,0,None of the above,0
Romania,60,male,urban,medium,yes,no,I know something about it,0,I would vote for it,0,None of the above,0
Romania,18,male,urban,NA,no,no,I know something about it,1,I would probably vote for it,0,I would look for a different job,0
Romania,41,female,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,I would do more volunteering work,0
Romania,35,male,urban,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,49,male,urban,medium,no,yes,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Romania,32,male,rural,high,yes,no,I understand it fully,0,I would vote for it,0,None of the above,0
Romania,43,male,urban,high,yes,yes,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Romania,29,female,urban,high,yes,no,I know something about it,1,I would probably vote against it,1,I would stop working,0
Romania,41,male,urban,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,I would gain additional skills,0
Romania,36,female,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Romania,37,male,rural,NA,yes,no,I have never heard of it,0,I would probably vote against it,0,None of the above,0
Romania,56,male,rural,low,yes,yes,I know something about it,0,I would probably vote against it,0,I would gain additional skills,0
Romania,22,female,urban,high,no,no,I understand it fully,1,I would probably vote against it,0,I would gain additional skills,0
Romania,44,male,urban,high,yes,yes,I know something about it,3,I would probably vote against it,0,I would gain additional skills,0
Romania,32,male,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,None of the above,0
Romania,33,female,urban,high,no,no,I understand it fully,1,I would probably vote for it,0,I would gain additional skills,0
Romania,29,male,urban,high,yes,yes,I know something about it,0,I would vote for it,0,I would gain additional skills,0
Romania,59,female,urban,medium,no,yes,I understand it fully,0,I would probably vote for it,0,I would look for a different job,0
Romania,19,female,urban,NA,yes,no,I have never heard of it,0,I would not vote,0,None of the above,0
Romania,38,female,urban,medium,yes,yes,I understand it fully,0,I would not vote,0,A basic income would not affect my work choices,0
Romania,39,male,urban,medium,yes,no,I know something about it,0,I would probably vote for it,0,I would stop working,0
Romania,52,male,urban,medium,yes,no,I know something about it,0,I would probably vote for it,0,I would look for a different job,0
Romania,32,female,urban,high,yes,yes,I understand it fully,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Romania,39,male,urban,low,yes,no,I know something about it,0,I would probably vote for it,0,I would gain additional skills,0
Romania,30,female,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,29,female,urban,medium,yes,no,I know something about it,0,I would probably vote for it,0,I would stop working,0
Romania,37,female,urban,high,yes,yes,I know something about it,0,I would vote for it,0,I would spend more time with my family,0
Romania,22,female,urban,low,no,no,I have heard just a little about it,0,I would vote for it,0,I would spend more time with my family,0
Romania,17,male,urban,NA,no,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,47,male,urban,NA,yes,yes,I know something about it,0,I would vote for it,0,I would stop working,0
Romania,39,female,urban,NA,no,no,I know something about it,0,I would probably vote against it,0,I would spend more time with my family,0
Romania,36,female,urban,medium,no,yes,I know something about it,0,I would probably vote against it,0,I would look for a different job,0
Romania,17,male,rural,low,no,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,26,female,urban,low,yes,no,I know something about it,0,I would probably vote for it,0,None of the above,0
Romania,35,female,urban,high,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,63,male,urban,high,yes,yes,I know something about it,1,I would vote for it,0,I would do more volunteering work,0
Romania,31,male,urban,medium,yes,no,I understand it fully,1,I would probably vote against it,0,A basic income would not affect my work choices,0
Romania,60,female,urban,high,no,yes,I know something about it,0,I would vote for it,0,None of the above,0
Romania,28,female,rural,high,yes,no,I understand it fully,0,I would vote against it,0,A basic income would not affect my work choices,0
Romania,45,male,urban,no,no,no,I have never heard of it,0,I would probably vote against it,0,I would work less,0
Romania,41,male,urban,medium,yes,yes,I have never heard of it,0,I would not vote,0,I would work less,0
Romania,20,female,urban,high,no,no,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Romania,26,male,urban,high,yes,yes,I understand it fully,0,I would probably vote for it,0,I would stop working,0
Romania,27,female,urban,high,no,yes,I know something about it,0,I would probably vote for it,0,I would gain additional skills,0
Romania,30,female,urban,high,yes,no,I understand it fully,0,I would probably vote against it,0,I would do more volunteering work,0
Romania,30,male,urban,medium,yes,no,I understand it fully,1,I would vote for it,0,I would gain additional skills,0
Romania,38,female,urban,high,yes,yes,I understand it fully,0,I would probably vote against it,0,I would stop working,0
Romania,18,female,urban,NA,no,no,I understand it fully,0,I would probably vote for it,0,I would do more volunteering work,0
Romania,20,male,urban,NA,no,no,I know something about it,0,I would not vote,0,I would look for a different job,0
Romania,18,female,urban,medium,no,no,I understand it fully,3,I would probably vote against it,0,A basic income would not affect my work choices,0
Romania,36,male,urban,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Romania,18,female,urban,NA,no,no,I know something about it,0,I would vote for it,0,I would look for a different job,0
Romania,43,male,urban,high,no,yes,I know something about it,0,I would probably vote for it,0,I would work as a freelancer,0
Romania,50,male,urban,medium,no,yes,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Romania,37,female,urban,high,yes,yes,I have heard just a little about it,0,I would vote for it,0,I would do more volunteering work,0
Romania,47,male,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,45,male,urban,high,yes,no,I understand it fully,1,I would probably vote for it,0,I would spend more time with my family,0
Romania,29,male,urban,low,yes,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,49,female,rural,low,yes,no,I understand it fully,0,I would vote for it,0,I would gain additional skills,0
Romania,38,male,urban,high,yes,yes,I understand it fully,3,I would not vote,0,I would spend more time with my family,0
Romania,63,male,urban,high,yes,yes,I have heard just a little about it,0,I would vote against it,0,A basic income would not affect my work choices,0
Romania,35,male,urban,high,yes,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Romania,29,male,urban,medium,yes,no,I know something about it,1,I would vote for it,0,A basic income would not affect my work choices,0
Romania,35,male,urban,medium,yes,no,I know something about it,0,I would vote for it,0,I would look for a different job,0
Romania,40,female,rural,high,yes,yes,I have never heard of it,0,I would vote for it,0,I would spend more time with my family,0
Romania,55,male,urban,low,yes,yes,I understand it fully,0,I would probably vote for it,0,I would work less,0
Romania,27,male,urban,high,yes,no,I understand it fully,1,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,40,male,urban,low,yes,no,I know something about it,0,I would probably vote against it,0,None of the above,0
Romania,41,female,urban,medium,yes,yes,I know something about it,0,I would vote against it,0,A basic income would not affect my work choices,0
Romania,47,female,urban,medium,yes,no,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Romania,27,male,urban,high,no,no,I know something about it,0,I would probably vote against it,0,I would work less,0
Romania,47,female,urban,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,I would stop working,0
Romania,29,male,urban,high,yes,yes,I have heard just a little about it,0,I would vote for it,0,I would stop working,0
Romania,40,female,urban,medium,yes,yes,I understand it fully,0,I would probably vote against it,1,I would stop working,0
Romania,48,male,urban,high,yes,yes,I know something about it,0,I would vote for it,0,I would spend more time with my family,0
Romania,25,male,urban,high,yes,no,I have never heard of it,0,I would probably vote for it,1,I would look for a different job,0
Romania,47,male,urban,medium,yes,no,I understand it fully,1,I would probably vote for it,1,I would gain additional skills,0
Romania,37,male,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would work less,0
Romania,47,female,urban,high,yes,yes,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,49,male,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,1,I would gain additional skills,0
Romania,60,female,urban,low,no,yes,I have heard just a little about it,0,I would vote for it,0,I would look for a different job,0
Romania,21,male,rural,high,yes,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,23,female,urban,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,33,male,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,44,male,rural,low,yes,yes,I understand it fully,0,I would vote against it,0,I would spend more time with my family,0
Romania,27,female,urban,NA,no,no,I have never heard of it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,15,female,urban,NA,yes,no,I know something about it,0,I would vote for it,0,I would spend more time with my family,0
Romania,43,male,urban,medium,no,no,I know something about it,0,I would vote for it,0,I would look for a different job,0
Romania,29,female,urban,high,yes,no,I have never heard of it,0,I would probably vote for it,0,None of the above,0
Romania,19,male,urban,medium,no,no,I know something about it,0,I would probably vote for it,1,I would look for a different job,0
Romania,42,male,urban,NA,no,yes,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Romania,29,female,urban,low,no,yes,I have never heard of it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,33,female,rural,medium,yes,no,I understand it fully,0,I would probably vote for it,0,I would spend more time with my family,0
Romania,57,male,rural,high,no,yes,I know something about it,0,I would probably vote for it,0,I would work as a freelancer,0
Romania,55,female,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,22,male,rural,medium,no,no,I understand it fully,0,I would probably vote for it,1,I would look for a different job,0
Romania,30,male,urban,high,yes,no,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,47,female,urban,high,yes,yes,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Romania,40,male,rural,high,yes,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,1
Romania,36,male,urban,high,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,48,male,urban,medium,yes,no,I know something about it,0,I would probably vote for it,0,None of the above,0
Romania,40,female,urban,medium,yes,yes,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Romania,21,female,urban,high,yes,no,I understand it fully,0,I would vote for it,0,I would stop working,0
Romania,44,female,urban,high,yes,no,I understand it fully,0,I would vote against it,0,None of the above,0
Romania,34,male,urban,high,no,yes,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Romania,39,female,rural,NA,yes,yes,I have heard just a little about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,30,female,urban,high,no,yes,I know something about it,0,I would vote for it,1,A basic income would not affect my work choices,1
Romania,47,female,urban,medium,no,yes,I know something about it,1,I would vote against it,1,A basic income would not affect my work choices,0
Romania,48,female,rural,NA,no,no,I know something about it,0,I would probably vote for it,0,I would spend more time with my family,0
Romania,39,male,urban,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,I would work less,0
Romania,43,male,urban,high,yes,no,I know something about it,0,I would vote for it,0,I would do more volunteering work,0
Romania,55,male,urban,medium,yes,no,I have heard just a little about it,0,I would vote for it,0,None of the above,0
Romania,41,female,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would gain additional skills,0
Romania,36,female,urban,medium,no,yes,I understand it fully,0,I would vote against it,0,I would work less,0
Romania,40,male,urban,high,yes,no,I have heard just a little about it,0,I would probably vote for it,0,None of the above,0
Romania,44,male,urban,high,yes,yes,I understand it fully,0,I would not vote,0,I would work less,0
Romania,45,female,urban,low,yes,yes,I understand it fully,1,I would probably vote for it,0,I would look for a different job,0
Romania,49,male,urban,high,no,yes,I understand it fully,0,I would vote for it,0,I would work less,0
Romania,24,female,rural,high,yes,no,I know something about it,0,I would vote for it,0,I would stop working,0
Romania,29,male,urban,high,yes,no,I have never heard of it,0,I would vote for it,0,None of the above,0
